"CIK","Uri","AccessionNumber","FileName","OutFile","FilingDate","ReportDate","AcceptanceDateTime","Act","Form","FileNumber","FilmNumber","Items","Core_type","Size","IsXBRL","IsInlineXBRL","PrimaryDocument","PrimaryDocDescription"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517115760/0001193125-17-115760.txt","0001193125-17-115760","0001193125-17-115760.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517115760/0001193125-17-115760.txt","2017-04-07","2017-04-07","4/7/2017 5:30:04 PM","34","8-K","001-02979","17748820","9.01","8-K","672593","0","0","d363087d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517111365/0001193125-17-111365.txt","0001193125-17-111365","0001193125-17-111365.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517111365/0001193125-17-111365.txt","2017-04-05","2017-04-05","4/5/2017 5:26:04 PM","34","8-K","001-02979","17741929","9.01","8-K","358251","0","0","d269580d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517109906/0001193125-17-109906.txt","0001193125-17-109906","0001193125-17-109906.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517109906/0001193125-17-109906.txt","2017-04-04","2017-04-04","4/4/2017 5:31:55 PM","34","8-K","001-02979","17737219","9.01","8-K","338571","0","0","d347340d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517108173/0001193125-17-108173.txt","0001193125-17-108173","0001193125-17-108173.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517108173/0001193125-17-108173.txt","2017-04-03","2017-04-03","4/3/2017 5:38:03 PM","34","8-K","001-02979","17733322","9.01","8-K","136773","0","0","d371650d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517106227/0001193125-17-106227.txt","0001193125-17-106227","0001193125-17-106227.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517106227/0001193125-17-106227.txt","2017-03-31","2017-03-31","3/31/2017 6:30:33 PM","34","8-K","001-02979","17729753","9.01","8-K","111223","0","0","d359913d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517105540/0001193125-17-105540.txt","0001193125-17-105540","0001193125-17-105540.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517105540/0001193125-17-105540.txt","2017-03-31","2017-03-31","3/31/2017 2:24:57 PM","34","8-K","001-09718","17728511","7.01,9.01","8-K","260082","0","0","d280581d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517099368/0001193125-17-099368.txt","0001193125-17-099368","0001193125-17-099368.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517099368/0001193125-17-099368.txt","2017-03-28","2017-03-28","3/28/2017 5:32:48 PM","34","8-K","001-02979","17718278","9.01","8-K","98955","0","0","d366536d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297117000298/0000072971-17-000298.txt","0000072971-17-000298","0000072971-17-000298.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297117000298/0000072971-17-000298.txt","2017-03-28","2017-03-28","3/28/2017 5:11:27 PM","34","8-K","001-02979","17718220","8.01,9.01","8-K","858946","0","0","wfc1q03282017-8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517097251/0001193125-17-097251.txt","0001193125-17-097251","0001193125-17-097251.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517097251/0001193125-17-097251.txt","2017-03-27","2017-03-27","3/27/2017 6:01:57 PM","34","8-K","001-02979","17714932","9.01","8-K","100177","0","0","d364391d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517091802/0001193125-17-091802.txt","0001193125-17-091802","0001193125-17-091802.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517091802/0001193125-17-091802.txt","2017-03-22","2017-03-22","3/22/2017 4:43:02 PM","34","8-K","001-02979","17706163","9.01","8-K","80262","0","0","d554743d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517090894/0001193125-17-090894.txt","0001193125-17-090894","0001193125-17-090894.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517090894/0001193125-17-090894.txt","2017-03-21","","3/21/2017 9:14:03 PM","34","DEFA14A","001-02979","17704896","","DEFA14A","101906","0","0","d221115ddefa14a.htm","DEFINITIVE ADDITIONAL MATERIALS"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297117000296/0000072971-17-000296.txt","0000072971-17-000296","0000072971-17-000296.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297117000296/0000072971-17-000296.txt","2017-03-20","2017-03-20","3/20/2017 3:30:19 PM","34","8-K","001-02979","17700667","8.01,9.01","8-K","751647","0","0","wfc1q03202017-8k.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517083622/0001193125-17-083622.txt","0001193125-17-083622","0001193125-17-083622.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517083622/0001193125-17-083622.txt","2017-03-15","2017-03-15","3/15/2017 8:08:04 PM","34","8-K","001-09718","17691350","8.01,9.01","8-K","18816","0","0","d318695d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517083618/0001193125-17-083618.txt","0001193125-17-083618","0001193125-17-083618.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517083618/0001193125-17-083618.txt","2017-03-15","","3/15/2017 8:07:56 PM","34","DEFA14A","001-02979","17691347","","DEFA14A","73258","0","0","d305364ddefa14a.htm","NOTICE AND ACCESS"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517083591/0001193125-17-083591.txt","0001193125-17-083591","0001193125-17-083591.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517083591/0001193125-17-083591.txt","2017-03-15","2017-04-25","3/15/2017 8:04:07 PM","34","DEF 14A","001-02979","17691273","","DEF 14A","5926515","0","0","d305364ddef14a.htm","DEFINITIVE NOTICE AND PROXY STATEMENT"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517082780/0001193125-17-082780.txt","0001193125-17-082780","0001193125-17-082780.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517082780/0001193125-17-082780.txt","2017-03-15","","3/15/2017 12:17:04 PM","34","DEFA14A","001-09718","17689906","","DEFA14A","313323","0","0","d272923ddefa14a.htm","DEFINITIVE ADDITIONAL MATERIALS"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517082777/0001193125-17-082777.txt","0001193125-17-082777","0001193125-17-082777.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517082777/0001193125-17-082777.txt","2017-03-15","2017-04-25","3/15/2017 12:15:40 PM","34","DEF 14A","001-09718","17689904","","DEF 14A","4586236","0","0","d272923ddef14a.htm","NOTICE & PROXY STATEMENT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517076964/0001193125-17-076964.txt","0001193125-17-076964","0001193125-17-076964.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517076964/0001193125-17-076964.txt","2017-03-09","2017-03-09","3/9/2017 9:36:56 PM","34","8-K","001-02979","17678962","9.01","8-K","169172","0","0","d360210d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517074741/0001193125-17-074741.txt","0001193125-17-074741","0001193125-17-074741.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517074741/0001193125-17-074741.txt","2017-03-08","2017-03-08","3/8/2017 9:11:02 PM","34","8-K","001-02979","17675219","9.01","8-K","183314","0","0","d320092d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465917014856/0001104659-17-014856.txt","0001104659-17-014856","0001104659-17-014856.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465917014856/0001104659-17-014856.txt","2017-03-07","","3/7/2017 9:20:22 PM","34","DEFA14A","001-06880","17672193","","DEFA14A","296535","0","0","a16-20590_4defa14a.htm","DEFA14A"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000104746917001342/0001047469-17-001342.txt","0001047469-17-001342","0001047469-17-001342.txt","./www.sec.gov/Archives/edgar/data/0000036104/000104746917001342/0001047469-17-001342.txt","2017-03-07","2017-04-18","3/7/2017 9:17:46 PM","34","DEF 14A","001-06880","17672157","","DEF 14A","5378406","0","0","a2230941zdef14a.htm","DEF 14A"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517073177/0001193125-17-073177.txt","0001193125-17-073177","0001193125-17-073177.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517073177/0001193125-17-073177.txt","2017-03-07","2017-03-07","3/7/2017 8:27:55 PM","34","8-K","001-02979","17671755","9.01","8-K","452338","0","0","d318155d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517073082/0001193125-17-073082.txt","0001193125-17-073082","0001193125-17-073082.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517073082/0001193125-17-073082.txt","2017-03-07","2017-03-07","3/7/2017 7:42:04 PM","34","8-K","001-09718","17671575","2.02,9.01","8-K","5884760","0","0","d354105d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000129993317000223/0001299933-17-000223.txt","0001299933-17-000223","0001299933-17-000223.txt","./www.sec.gov/Archives/edgar/data/0000036104/000129993317000223/0001299933-17-000223.txt","2017-03-03","2017-03-03","3/3/2017 9:17:49 PM","34","8-K","001-06880","17663810","8.01,9.01","8-K","16460","0","0","htm_54660.htm","LIVE FILING"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517067215/0001193125-17-067215.txt","0001193125-17-067215","0001193125-17-067215.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517067215/0001193125-17-067215.txt","2017-03-02","2017-03-02","3/2/2017 6:45:04 PM","34","8-K","001-02979","17657997","9.01","8-K","111787","0","0","d353143d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517065587/0001193125-17-065587.txt","0001193125-17-065587","0001193125-17-065587.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517065587/0001193125-17-065587.txt","2017-03-01","","3/1/2017 8:48:01 PM","34","DEFA14A","001-02979","17653913","","DEFA14A","7536592","0","0","d344612ddefa14a.htm","DEFA14A"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297117000278/0000072971-17-000278.txt","0000072971-17-000278","0000072971-17-000278.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297117000278/0000072971-17-000278.txt","2017-03-01","2016-12-31","3/1/2017 6:42:47 PM","34","10-K","001-02979","17653045","","10-K","94112884","1","0","wfc-12312016x10k.htm","10-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297117000276/0000072971-17-000276.txt","0000072971-17-000276","0000072971-17-000276.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297117000276/0000072971-17-000276.txt","2017-03-01","2017-02-28","3/1/2017 2:21:11 PM","34","8-K","001-02979","17651665","5.02,8.01,9.01","8-K","563726","0","0","wfc03012017-8k.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517062524/0001193125-17-062524.txt","0001193125-17-062524","0001193125-17-062524.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517062524/0001193125-17-062524.txt","2017-02-28","2016-12-31","2/28/2017 9:56:13 PM","34","10-K","001-09718","17648682","","10-K","50754991","1","0","d300732d10k.htm","FORM 10-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517061361/0001193125-17-061361.txt","0001193125-17-061361","0001193125-17-061361.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517061361/0001193125-17-061361.txt","2017-02-28","2017-02-28","2/28/2017 6:16:56 PM","34","8-K","001-02979","17646038","9.01","8-K","367610","0","0","d350996d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517055925/0001193125-17-055925.txt","0001193125-17-055925","0001193125-17-055925.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517055925/0001193125-17-055925.txt","2017-02-24","2017-02-24","2/24/2017 6:19:56 PM","34","8-K","001-02979","17636072","9.01","8-K","136635","0","0","d341919d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517054014/0001193125-17-054014.txt","0001193125-17-054014","0001193125-17-054014.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517054014/0001193125-17-054014.txt","2017-02-23","2017-02-20","2/23/2017 9:15:55 PM","34","8-K","001-02979","17632685","5.02,9.01","8-K","40237","0","0","d329246d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312517053947/0001193125-17-053947.txt","0001193125-17-053947","0001193125-17-053947.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312517053947/0001193125-17-053947.txt","2017-02-23","2016-12-31","2/23/2017 8:41:34 PM","34","10-K","001-06880","17632279","","10-K","27224016","1","0","d291857d10k.htm","FORM 10-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517053663/0001193125-17-053663.txt","0001193125-17-053663","0001193125-17-053663.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517053663/0001193125-17-053663.txt","2017-02-23","2017-02-23","2/23/2017 6:42:02 PM","34","8-K","001-02979","17631743","9.01","8-K","152483","0","0","d354695d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517047675/0001193125-17-047675.txt","0001193125-17-047675","0001193125-17-047675.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517047675/0001193125-17-047675.txt","2017-02-17","2017-02-17","2/17/2017 6:07:55 PM","34","8-K","001-02979","17620634","9.01","8-K","96103","0","0","d344389d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297117000274/0000072971-17-000274.txt","0000072971-17-000274","0000072971-17-000274.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297117000274/0000072971-17-000274.txt","2017-02-17","2017-02-17","2/17/2017 4:00:02 PM","34","8-K","001-02979","17620226","8.01,9.01","8-K","815957","0","0","wfc1q02172017-8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517046490/0001193125-17-046490.txt","0001193125-17-046490","0001193125-17-046490.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517046490/0001193125-17-046490.txt","2017-02-16","2017-02-16","2/16/2017 7:19:55 PM","34","8-K","001-02979","17617383","9.01","8-K","96808","0","0","d351124d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465917008643/0001104659-17-008643.txt","0001104659-17-008643","0001104659-17-008643.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465917008643/0001104659-17-008643.txt","2017-02-13","2017-02-08","2/13/2017 10:10:11 PM","34","8-K","001-06880","17600550","5.03,8.01,9.01","8-K","620099","0","0","a17-3497_38k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517039894/0001193125-17-039894.txt","0001193125-17-039894","0001193125-17-039894.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517039894/0001193125-17-039894.txt","2017-02-13","2017-02-13","2/13/2017 5:36:02 PM","34","8-K","001-02979","17597410","9.01","8-K","78220","0","0","d344254d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517039672/0001193125-17-039672.txt","0001193125-17-039672","0001193125-17-039672.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517039672/0001193125-17-039672.txt","2017-02-13","2017-02-13","2/13/2017 4:08:56 PM","34","8-K","001-02979","17596921","9.01","8-K","222142","0","0","d263856d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517034379/0001193125-17-034379.txt","0001193125-17-034379","0001193125-17-034379.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517034379/0001193125-17-034379.txt","2017-02-08","2017-02-08","2/8/2017 6:58:32 PM","34","8-K","001-02979","17581895","9.01","8-K","235500","0","0","d235278d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517033184/0001193125-17-033184.txt","0001193125-17-033184","0001193125-17-033184.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517033184/0001193125-17-033184.txt","2017-02-07","2017-02-02","2/7/2017 9:01:55 PM","34","8-K","001-09718","17578997","8.01,9.01","8-K","182115","0","0","d263843d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517032960/0001193125-17-032960.txt","0001193125-17-032960","0001193125-17-032960.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517032960/0001193125-17-032960.txt","2017-02-07","2017-02-07","2/7/2017 6:47:55 PM","34","8-K","001-02979","17578294","9.01","8-K","442934","0","0","d340083d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312517032568/0001193125-17-032568.txt","0001193125-17-032568","0001193125-17-032568.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312517032568/0001193125-17-032568.txt","2017-02-07","2017-02-07","2/7/2017 1:45:34 PM","34","8-K","001-06880","17577315","7.01,9.01","8-K","5275687","0","0","d341854d8k.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312517030712/0001193125-17-030712.txt","0001193125-17-030712","0001193125-17-030712.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312517030712/0001193125-17-030712.txt","2017-02-03","2017-02-03","2/3/2017 9:10:02 PM","34","8-K","001-09718","17572196","8.01,9.01","8-K","36853","0","0","d340041d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312517030296/0001193125-17-030296.txt","0001193125-17-030296","0001193125-17-030296.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312517030296/0001193125-17-030296.txt","2017-02-03","2017-02-03","2/3/2017 5:31:03 PM","34","8-K","001-02979","17571071","9.01","8-K","106386","0","0","d296529d8k.htm","FORM 8-K"
